time,Ch1,Ch2,Ch3
925,777.51,-1154.4,674.82
926,772.62,-1154.4,674.82
927,787.29,-1144.9,689.49
928,777.51,-1159.1,674.82
929,777.51,-1154.4,674.82
930,787.29,-1144.9,689.49
931,777.51,-1154.4,674.82
932,777.51,-1154.4,674.82
933,792.18,-1144.9,689.49
934,777.51,-1154.4,674.82
935,772.62,-1159.1,674.82
936,787.29,-1149.6,684.6
937,772.62,-1159.1,674.82
938,772.62,-1159.1,669.93
939,782.4,-1149.6,684.6
940,772.62,-1154.4,674.82
941,772.62,-1159.1,674.82
942,782.4,-1149.6,684.6
943,782.4,-1154.4,679.71
944,777.51,-1159.1,674.82
945,787.29,-1149.6,684.6
946,782.4,-1149.6,679.71
947,782.4,-1159.1,679.71
948,782.4,-1149.6,684.6
949,782.4,-1154.4,679.71
950,772.62,-1154.4,674.82
951,782.4,-1149.6,679.71
952,782.4,-1154.4,679.71
953,777.51,-1154.4,679.71
954,787.29,-1149.6,679.71
955,777.51,-1149.6,679.71
956,777.51,-1159.1,679.71
957,782.4,-1149.6,679.71
958,782.4,-1149.6,679.71
959,772.62,-1159.1,674.82
960,782.4,-1154.4,679.71
961,782.4,-1154.4,679.71
962,777.51,-1154.4,674.82
963,782.4,-1154.4,679.71
964,782.4,-1154.4,679.71
965,777.51,-1159.1,679.71
966,777.51,-1154.4,679.71
967,782.4,-1149.6,679.71
968,777.51,-1154.4,679.71
969,777.51,-1154.4,674.82
970,782.4,-1149.6,679.71
971,777.51,-1154.4,679.71
972,782.4,-1154.4,679.71
973,782.4,-1149.6,679.71
974,777.51,-1154.4,679.71
975,777.51,-1149.6,679.71
976,777.51,-1149.6,679.71
977,777.51,-1149.6,684.6
978,782.4,-1149.6,679.71
979,782.4,-1154.4,679.71
980,782.4,-1154.4,679.71
981,777.51,-1154.4,679.71
982,782.4,-1149.6,679.71
983,782.4,-1149.6,679.71
984,782.4,-1149.6,679.71
985,777.51,-1154.4,679.71
986,782.4,-1149.6,679.71
987,772.62,-1154.4,674.82
988,777.51,-1154.4,674.82
989,772.62,-1154.4,679.71
990,777.51,-1154.4,679.71
991,777.51,-1154.4,679.71
992,782.4,-1149.6,674.82
993,777.51,-1154.4,679.71
994,782.4,-1154.4,679.71
995,782.4,-1149.6,679.71
996,782.4,-1154.4,679.71
997,782.4,-1149.6,679.71
998,787.29,-1154.4,679.71
999,782.4,-1154.4,679.71
1000,782.4,-1149.6,679.71
1001,782.4,-1154.4,679.71
1002,782.4,-1154.4,679.71
1003,787.29,-1149.6,684.6
1004,782.4,-1149.6,679.71
1005,782.4,-1149.6,679.71
1006,787.29,-1149.6,679.71
1007,782.4,-1149.6,674.82
1008,777.51,-1149.6,684.6
1009,782.4,-1149.6,684.6
1010,782.4,-1149.6,674.82
1011,782.4,-1149.6,674.82
1012,787.29,-1149.6,679.71
1013,782.4,-1149.6,679.71
1014,782.4,-1149.6,679.71
1015,787.29,-1149.6,679.71
1016,782.4,-1149.6,679.71
1017,782.4,-1154.4,669.93
1018,792.18,-1144.9,674.82
1019,782.4,-1154.4,674.82
1020,782.4,-1149.6,679.71
1021,787.29,-1144.9,679.71
1022,782.4,-1154.4,674.82
1023,782.4,-1154.4,669.93
1024,792.18,-1149.6,679.71
1025,787.29,-1154.4,669.93
1026,782.4,-1154.4,669.93
1027,792.18,-1149.6,674.82
1028,787.29,-1154.4,669.93
1029,787.29,-1154.4,669.93
1030,792.18,-1149.6,669.93
1031,787.29,-1154.4,669.93
1032,787.29,-1154.4,669.93
1033,792.18,-1149.6,674.82
1034,792.18,-1149.6,669.93
1035,787.29,-1154.4,669.93
1036,792.18,-1149.6,665.04
1037,787.29,-1154.4,665.04
1038,782.4,-1159.1,665.04
1039,792.18,-1154.4,665.04
1040,787.29,-1154.4,665.04
1041,787.29,-1154.4,660.15
1042,792.18,-1149.6,669.93
1043,792.18,-1154.4,665.04
1044,797.07,-1159.1,665.04
1045,797.07,-1149.6,665.04
1046,797.07,-1154.4,665.04
1047,797.07,-1149.6,665.04
1048,792.18,-1149.6,665.04
1049,792.18,-1149.6,665.04
1050,792.18,-1154.4,665.04
1051,797.07,-1154.4,660.15
1052,792.18,-1154.4,660.15
1053,792.18,-1154.4,665.04
1054,797.07,-1149.6,665.04
1055,797.07,-1154.4,665.04
1056,797.07,-1154.4,660.15
1057,797.07,-1149.6,665.04
1058,797.07,-1154.4,660.15
1059,792.18,-1149.6,660.15
1060,792.18,-1154.4,669.93
1061,792.18,-1149.6,665.04
1062,792.18,-1149.6,665.04
1063,792.18,-1149.6,665.04
1064,792.18,-1154.4,660.15
1065,792.18,-1154.4,665.04
1066,797.07,-1154.4,665.04
1067,792.18,-1154.4,660.15
1068,797.07,-1154.4,665.04
1069,792.18,-1154.4,665.04
1070,792.18,-1154.4,669.93
1071,792.18,-1149.6,665.04
1072,792.18,-1154.4,665.04
1073,787.29,-1154.4,665.04
1074,792.18,-1149.6,665.04
1075,792.18,-1149.6,665.04
1076,792.18,-1154.4,665.04
1077,787.29,-1154.4,669.93
1078,792.18,-1149.6,669.93
1079,792.18,-1154.4,665.04
1080,792.18,-1149.6,665.04
1081,792.18,-1154.4,669.93
1082,787.29,-1154.4,665.04
1083,792.18,-1149.6,665.04
1084,792.18,-1149.6,669.93
1085,792.18,-1149.6,669.93
1086,792.18,-1149.6,665.04
1087,787.29,-1154.4,660.15
1088,787.29,-1154.4,665.04
1089,787.29,-1159.1,660.15
1090,787.29,-1154.4,660.15
1091,792.18,-1154.4,665.04
1092,792.18,-1154.4,665.04
1093,792.18,-1154.4,665.04
1094,797.07,-1149.6,669.93
1095,792.18,-1149.6,665.04
1096,797.07,-1149.6,665.04
1097,797.07,-1149.6,665.04
1098,797.07,-1149.6,669.93
1099,792.18,-1149.6,665.04
1100,797.07,-1149.6,665.04
1101,792.18,-1154.4,665.04
1102,792.18,-1154.4,665.04
1103,797.07,-1149.6,665.04
1104,792.18,-1149.6,665.04
1105,792.18,-1149.6,660.15
1106,797.07,-1149.6,669.93
1107,792.18,-1154.4,665.04
1108,792.18,-1154.4,665.04
1109,792.18,-1149.6,665.04
1110,792.18,-1154.4,665.04
1111,792.18,-1154.4,665.04
1112,792.18,-1149.6,669.93
1113,792.18,-1149.6,665.04
1114,792.18,-1154.4,665.04
1115,792.18,-1149.6,665.04
1116,792.18,-1149.6,665.04
1117,792.18,-1154.4,660.15
1118,797.07,-1149.6,665.04
1119,792.18,-1149.6,665.04
1120,792.18,-1154.4,665.04
1121,792.18,-1149.6,665.04
1122,792.18,-1149.6,665.04
1123,792.18,-1149.6,665.04
1124,792.18,-1149.6,665.04
1125,797.07,-1149.6,665.04
1126,792.18,-1149.6,665.04
1127,792.18,-1154.4,665.04
1128,792.18,-1149.6,669.93
1129,792.18,-1149.6,665.04
1130,792.18,-1154.4,665.04
1131,792.18,-1149.6,669.93
1132,792.18,-1154.4,665.04
1133,792.18,-1149.6,665.04
1134,797.07,-1149.6,669.93
1135,792.18,-1149.6,669.93
1136,787.29,-1149.6,665.04
1137,792.18,-1149.6,665.04
1138,787.29,-1154.4,665.04
1139,782.4,-1159.1,660.15
1140,787.29,-1154.4,669.93
1141,792.18,-1149.6,669.93
1142,787.29,-1154.4,660.15
1143,792.18,-1149.6,669.93
1144,797.07,-1149.6,665.04
1145,797.07,-1154.4,665.04
1146,797.07,-1149.6,665.04
1147,797.07,-1149.6,665.04
1148,797.07,-1154.4,665.04
1149,797.07,-1149.6,665.04
1150,797.07,-1149.6,669.93
1151,792.18,-1159.1,665.04
1152,792.18,-1154.4,665.04
1153,797.07,-1149.6,669.93
1154,792.18,-1154.4,665.04
1155,797.07,-1149.6,669.93
1156,797.07,-1149.6,665.04
1157,792.18,-1154.4,665.04
1158,792.18,-1149.6,665.04
1159,797.07,-1149.6,665.04
1160,787.29,-1154.4,665.04
1161,797.07,-1154.4,665.04
1162,797.07,-1154.4,665.04
1163,792.18,-1154.4,665.04
1164,792.18,-1149.6,665.04
1165,792.18,-1149.6,665.04
1166,792.18,-1154.4,665.04
1167,797.07,-1149.6,669.93
1168,797.07,-1149.6,665.04
1169,792.18,-1154.4,665.04
1170,797.07,-1149.6,669.93
1171,797.07,-1149.6,665.04
1172,792.18,-1154.4,665.04
1173,797.07,-1149.6,669.93
1174,792.18,-1154.4,665.04
1175,792.18,-1154.4,660.15
1176,792.18,-1149.6,669.93
1177,797.07,-1154.4,669.93
1178,787.29,-1154.4,665.04
1179,797.07,-1149.6,669.93
1180,792.18,-1154.4,665.04
1181,792.18,-1154.4,665.04
1182,792.18,-1149.6,669.93
1183,792.18,-1154.4,669.93
1184,792.18,-1154.4,665.04
1185,801.96,-1144.9,669.93
1186,792.18,-1154.4,665.04
1187,787.29,-1159.1,660.15
1188,792.18,-1144.9,669.93
1189,787.29,-1159.1,660.15
1190,782.4,-1159.1,655.26
1191,797.07,-1149.6,669.93
1192,792.18,-1154.4,665.04
1193,792.18,-1154.4,660.15
1194,797.07,-1149.6,669.93
1195,797.07,-1154.4,669.93
1196,792.18,-1154.4,665.04
1197,801.96,-1144.9,674.82
1198,797.07,-1154.4,665.04
1199,792.18,-1154.4,665.04
1200,801.96,-1144.9,669.93
1201,792.18,-1154.4,665.04
1202,792.18,-1154.4,660.15
1203,801.96,-1144.9,669.93
1204,792.18,-1149.6,665.04
1205,792.18,-1154.4,660.15
1206,797.07,-1149.6,669.93
1207,797.07,-1149.6,665.04
1208,792.18,-1154.4,665.04
1209,797.07,-1144.9,669.93
1210,797.07,-1149.6,669.93
1211,787.29,-1159.1,660.15
1212,797.07,-1144.9,669.93
1213,792.18,-1149.6,669.93
1214,787.29,-1154.4,660.15
1215,797.07,-1149.6,665.04
1216,797.07,-1149.6,669.93
1217,787.29,-1159.1,660.15
1218,797.07,-1149.6,669.93
1219,792.18,-1149.6,665.04
1220,787.29,-1154.4,660.15
1221,797.07,-1149.6,669.93
1222,792.18,-1149.6,665.04
1223,787.29,-1159.1,665.04
1224,797.07,-1149.6,669.93
1225,797.07,-1154.4,669.93
1226,787.29,-1154.4,660.15
1227,792.18,-1149.6,669.93
1228,797.07,-1149.6,665.04
1229,787.29,-1154.4,665.04
1230,792.18,-1149.6,665.04
1231,797.07,-1149.6,665.04
1232,792.18,-1154.4,660.15
1233,792.18,-1149.6,665.04
1234,797.07,-1149.6,665.04
1235,787.29,-1154.4,665.04
1236,797.07,-1149.6,669.93
1237,797.07,-1154.4,669.93
1238,782.4,-1159.1,660.15
1239,787.29,-1154.4,665.04
1240,787.29,-1154.4,665.04
1241,782.4,-1154.4,660.15
1242,792.18,-1149.6,665.04
1243,792.18,-1149.6,665.04
1244,792.18,-1154.4,660.15
1245,792.18,-1149.6,669.93
1246,797.07,-1149.6,665.04
1247,797.07,-1154.4,660.15
1248,797.07,-1149.6,665.04
1249,797.07,-1144.9,669.93
1250,787.29,-1159.1,660.15
1251,797.07,-1149.6,665.04
1252,792.18,-1154.4,665.04
1253,787.29,-1159.1,660.15
1254,797.07,-1149.6,669.93
1255,797.07,-1154.4,665.04
1256,792.18,-1154.4,660.15
1257,797.07,-1149.6,665.04
1258,797.07,-1149.6,665.04
1259,787.29,-1154.4,660.15
1260,792.18,-1154.4,665.04
1261,792.18,-1149.6,665.04
1262,787.29,-1159.1,660.15
1263,792.18,-1154.4,665.04
1264,797.07,-1154.4,665.04
1265,787.29,-1159.1,660.15
1266,792.18,-1149.6,665.04
1267,797.07,-1149.6,665.04
1268,787.29,-1159.1,660.15
1269,797.07,-1154.4,665.04
1270,797.07,-1154.4,669.93
1271,792.18,-1154.4,660.15
1272,792.18,-1154.4,665.04
1273,797.07,-1154.4,665.04
1274,787.29,-1159.1,660.15
1275,792.18,-1154.4,665.04
1276,797.07,-1149.6,665.04
1277,787.29,-1154.4,665.04
1278,792.18,-1149.6,665.04
1279,797.07,-1149.6,669.93
1280,792.18,-1154.4,665.04
1281,797.07,-1149.6,665.04
1282,792.18,-1149.6,665.04
1283,792.18,-1154.4,665.04
1284,797.07,-1149.6,669.93
1285,797.07,-1149.6,665.04
1286,792.18,-1154.4,665.04
1287,797.07,-1149.6,669.93
1288,792.18,-1149.6,665.04
1289,787.29,-1154.4,660.15
1290,792.18,-1149.6,665.04
1291,787.29,-1154.4,660.15
1292,792.18,-1149.6,665.04
1293,797.07,-1149.6,669.93
1294,792.18,-1154.4,660.15
1295,801.96,-1144.9,669.93
1296,801.96,-1149.6,669.93
1297,797.07,-1149.6,665.04
1298,801.96,-1144.9,674.82
1299,797.07,-1149.6,669.93
1300,797.07,-1154.4,665.04
1301,801.96,-1144.9,674.82
1302,797.07,-1149.6,665.04
1303,792.18,-1154.4,660.15
1304,797.07,-1144.9,669.93
1305,797.07,-1154.4,665.04
1306,792.18,-1159.1,660.15
1307,797.07,-1149.6,669.93
1308,792.18,-1154.4,669.93
1309,787.29,-1159.1,665.04
1310,797.07,-1144.9,669.93
1311,792.18,-1154.4,665.04
1312,787.29,-1159.1,660.15
1313,797.07,-1149.6,669.93
1314,787.29,-1159.1,660.15
1315,787.29,-1159.1,660.15
1316,797.07,-1144.9,669.93
1317,787.29,-1154.4,665.04
1318,787.29,-1159.1,660.15
1319,797.07,-1149.6,669.93
1320,787.29,-1154.4,660.15
1321,787.29,-1154.4,660.15
1322,797.07,-1149.6,669.93
1323,787.29,-1159.1,660.15
1324,787.29,-1154.4,660.15
1325,797.07,-1149.6,665.04
1326,787.29,-1159.1,660.15
1327,797.07,-1154.4,665.04
1328,797.07,-1149.6,665.04
1329,782.4,-1159.1,660.15
1330,792.18,-1154.4,665.04
1331,797.07,-1149.6,665.04
1332,782.4,-1159.1,660.15
1333,792.18,-1149.6,665.04
1334,797.07,-1149.6,669.93
1335,782.4,-1159.1,660.15
1336,797.07,-1149.6,669.93
1337,797.07,-1144.9,669.93
1338,782.4,-1163.9,655.26
1339,792.18,-1149.6,665.04
1340,792.18,-1149.6,665.04
1341,782.4,-1163.9,655.26
1342,797.07,-1149.6,665.04
1343,797.07,-1144.9,669.93
1344,782.4,-1159.1,655.26
1345,797.07,-1144.9,669.93
1346,797.07,-1144.9,669.93
1347,792.18,-1159.1,655.26
1348,801.96,-1144.9,669.93
1349,801.96,-1149.6,669.93
1350,787.29,-1159.1,660.15
1351,801.96,-1144.9,669.93
1352,797.07,-1149.6,669.93
1353,782.4,-1159.1,660.15
1354,801.96,-1144.9,669.93
1355,797.07,-1154.4,665.04
1356,787.29,-1159.1,660.15
1357,801.96,-1140.1,674.82
1358,797.07,-1154.4,665.04
1359,792.18,-1159.1,660.15
1360,801.96,-1144.9,669.93
1361,792.18,-1154.4,665.04
1362,782.4,-1159.1,660.15
1363,797.07,-1144.9,669.93
1364,792.18,-1149.6,665.04
1365,787.29,-1154.4,660.15
1366,797.07,-1144.9,669.93
1367,787.29,-1154.4,665.04
1368,787.29,-1159.1,660.15
1369,797.07,-1149.6,669.93
1370,792.18,-1154.4,660.15
1371,792.18,-1154.4,665.04
1372,797.07,-1149.6,665.04
1373,792.18,-1154.4,660.15
1374,792.18,-1154.4,665.04
1375,797.07,-1149.6,665.04
1376,792.18,-1154.4,660.15
1377,797.07,-1154.4,665.04
1378,797.07,-1154.4,665.04
1379,787.29,-1154.4,660.15
1380,797.07,-1154.4,669.93
1381,797.07,-1154.4,665.04
1382,792.18,-1154.4,665.04
1383,797.07,-1149.6,665.04
1384,797.07,-1149.6,665.04
1385,792.18,-1149.6,665.04
1386,797.07,-1154.4,665.04
1387,797.07,-1149.6,665.04
1388,787.29,-1154.4,660.15
1389,792.18,-1154.4,665.04
1390,787.29,-1154.4,665.04
1391,787.29,-1159.1,660.15
1392,787.29,-1154.4,660.15
1393,792.18,-1154.4,665.04
1394,787.29,-1154.4,665.04
1395,797.07,-1154.4,665.04
1396,797.07,-1154.4,665.04
1397,797.07,-1149.6,665.04
1398,797.07,-1149.6,665.04
1399,797.07,-1154.4,665.04
1400,797.07,-1149.6,665.04
1401,797.07,-1149.6,665.04
1402,797.07,-1154.4,665.04
1403,792.18,-1154.4,665.04
1404,792.18,-1149.6,660.15
1405,797.07,-1154.4,665.04
1406,792.18,-1154.4,665.04
1407,797.07,-1154.4,660.15
1408,797.07,-1149.6,665.04
1409,792.18,-1154.4,665.04
1410,797.07,-1149.6,665.04
1411,792.18,-1154.4,669.93
1412,792.18,-1149.6,665.04
1413,797.07,-1154.4,665.04
1414,792.18,-1149.6,665.04
1415,792.18,-1154.4,665.04
1416,792.18,-1154.4,665.04
1417,797.07,-1154.4,665.04
1418,792.18,-1149.6,665.04
1419,797.07,-1154.4,665.04
1420,797.07,-1149.6,665.04
1421,797.07,-1154.4,665.04
1422,792.18,-1154.4,665.04
1423,792.18,-1149.6,665.04
1424,792.18,-1149.6,665.04
1425,792.18,-1154.4,665.04
1426,792.18,-1154.4,665.04
1427,792.18,-1154.4,665.04
1428,792.18,-1154.4,669.93
1429,787.29,-1154.4,665.04
1430,797.07,-1154.4,669.93
1431,792.18,-1154.4,665.04
1432,792.18,-1149.6,665.04
1433,797.07,-1154.4,665.04
1434,792.18,-1154.4,665.04
1435,792.18,-1154.4,665.04
1436,797.07,-1149.6,665.04
1437,797.07,-1149.6,665.04
1438,792.18,-1154.4,665.04
1439,792.18,-1154.4,665.04
1440,787.29,-1154.4,660.15
1441,782.4,-1159.1,660.15
1442,787.29,-1154.4,655.26
1443,792.18,-1154.4,665.04
1444,792.18,-1159.1,665.04
1445,792.18,-1154.4,660.15
1446,797.07,-1154.4,665.04
1447,797.07,-1154.4,665.04
1448,797.07,-1154.4,665.04
1449,801.96,-1149.6,665.04
1450,801.96,-1149.6,665.04
1451,797.07,-1154.4,665.04
1452,797.07,-1154.4,665.04
1453,792.18,-1154.4,665.04
1454,792.18,-1154.4,660.15
1455,792.18,-1154.4,665.04
1456,797.07,-1154.4,665.04
1457,792.18,-1154.4,665.04
1458,797.07,-1154.4,665.04
1459,797.07,-1149.6,665.04
1460,792.18,-1154.4,665.04
1461,792.18,-1149.6,665.04
1462,792.18,-1154.4,665.04
1463,792.18,-1154.4,665.04
1464,792.18,-1149.6,665.04
1465,797.07,-1149.6,665.04
1466,792.18,-1154.4,665.04
1467,792.18,-1154.4,660.15
1468,797.07,-1154.4,665.04
1469,792.18,-1154.4,660.15
1470,792.18,-1154.4,665.04
1471,797.07,-1149.6,669.93
1472,792.18,-1154.4,665.04
1473,792.18,-1154.4,665.04
1474,792.18,-1149.6,669.93
1475,792.18,-1154.4,665.04
1476,792.18,-1149.6,665.04
1477,797.07,-1149.6,665.04
1478,792.18,-1154.4,660.15
1479,792.18,-1154.4,665.04
1480,797.07,-1149.6,665.04
1481,792.18,-1149.6,665.04
1482,797.07,-1154.4,665.04
1483,797.07,-1149.6,665.04
1484,792.18,-1154.4,665.04
1485,792.18,-1154.4,665.04
1486,792.18,-1149.6,665.04
1487,792.18,-1149.6,665.04
1488,797.07,-1154.4,665.04
1489,792.18,-1149.6,665.04
1490,787.29,-1154.4,660.15
1491,787.29,-1154.4,665.04
1492,787.29,-1154.4,665.04
1493,787.29,-1154.4,660.15
1494,792.18,-1154.4,665.04
1495,792.18,-1154.4,665.04
1496,792.18,-1154.4,660.15
1497,797.07,-1154.4,665.04
1498,797.07,-1149.6,660.15
1499,797.07,-1154.4,665.04
1500,801.96,-1154.4,669.93
1501,797.07,-1154.4,669.93
1502,797.07,-1159.1,674.82
1503,806.85,-1159.1,669.93
1504,801.96,-1163.9,674.82
1505,806.85,-1163.9,674.82
1506,806.85,-1168.6,674.82
1507,811.74,-1168.6,684.6
1508,811.74,-1173.4,679.71
1509,816.63,-1173.4,684.6
1510,811.74,-1178.1,684.6
1511,811.74,-1182.9,684.6
1512,816.63,-1178.1,684.6
1513,816.63,-1182.9,689.49
1514,816.63,-1187.6,684.6
1515,821.52,-1187.6,689.49
1516,826.41,-1192.4,689.49
1517,821.52,-1197.1,689.49
1518,831.3,-1201.9,694.38
1519,836.19,-1201.9,694.38
1520,826.41,-1211.4,694.38
1521,836.19,-1206.6,699.27
1522,836.19,-1211.4,699.27
1523,831.3,-1220.9,694.38
1524,841.08,-1216.1,704.16
1525,841.08,-1220.9,704.16
1526,841.08,-1230.4,699.27
1527,850.86,-1225.6,709.05
1528,850.86,-1235.1,709.05
1529,845.97,-1244.6,704.16
1530,855.75,-1235.1,713.94
1531,850.86,-1244.6,713.94
1532,850.86,-1254.1,713.94
1533,860.64,-1244.6,718.83
1534,855.75,-1254.1,718.83
1535,855.75,-1268.4,713.94
1536,870.42,-1254.1,723.72
1537,860.64,-1268.4,718.83
1538,865.53,-1273.1,718.83
1539,870.42,-1268.4,728.61
1540,860.64,-1282.6,723.72
1541,865.53,-1292.1,723.72
1542,875.31,-1277.9,733.5
1543,865.53,-1292.1,723.72
1544,870.42,-1296.9,728.61
1545,885.09,-1292.1,738.39
1546,875.31,-1306.4,733.5
1547,880.2,-1306.4,738.39
1548,889.98,-1301.6,743.28
1549,880.2,-1320.6,738.39
1550,889.98,-1315.9,748.17
1551,899.76,-1320.6,753.06
1552,885.09,-1330.1,738.39
1553,894.87,-1325.4,748.17
1554,894.87,-1330.1,753.06
1555,885.09,-1344.4,743.28
1556,899.76,-1339.6,753.06
1557,904.65,-1339.6,757.95
1558,899.76,-1353.9,748.17
1559,909.54,-1349.1,762.84
1560,909.54,-1353.9,762.84
1561,899.76,-1363.4,757.95
1562,914.43,-1358.6,762.84
1563,909.54,-1368.1,767.73
1564,904.65,-1382.4,757.95
1565,919.32,-1372.9,772.62
1566,914.43,-1377.6,767.73
1567,909.54,-1391.9,767.73
1568,924.21,-1382.4,777.51
1569,924.21,-1391.9,772.62
1570,914.43,-1401.4,772.62
1571,929.1,-1391.9,782.4
1572,929.1,-1401.4,782.4
1573,919.32,-1410.9,777.51
1574,933.99,-1401.4,787.29
1575,933.99,-1415.6,782.4
1576,929.1,-1425.2,782.4
1577,938.88,-1415.6,787.29
1578,933.99,-1425.2,792.18
1579,933.99,-1434.7,787.29
1580,943.77,-1429.9,792.18
1581,938.88,-1439.4,792.18
1582,943.77,-1444.2,797.07
1583,948.66,-1439.4,797.07
1584,938.88,-1448.9,792.18
1585,948.66,-1453.7,797.07
1586,953.55,-1453.7,801.96
1587,948.66,-1463.2,797.07
1588,958.44,-1463.2,806.85
1589,958.44,-1467.9,806.85
1590,948.66,-1477.4,801.96
1591,958.44,-1472.7,806.85
1592,953.55,-1482.2,806.85
1593,948.66,-1491.7,806.85
1594,963.33,-1486.9,816.63
1595,963.33,-1491.7,816.63
1596,958.44,-1501.2,811.74
1597,978,-1491.7,826.41
1598,973.11,-1505.9,821.52
1599,973.11,-1510.7,816.63
1600,982.89,-1501.2,831.3
1601,973.11,-1515.4,826.41
1602,978,-1520.2,826.41
1603,992.67,-1510.7,836.19
1604,978,-1529.7,826.41
1605,982.89,-1529.7,831.3
1606,997.56,-1524.9,841.08
1607,982.89,-1548.7,826.41
1608,992.67,-1539.2,836.19
1609,1002.5,-1534.4,845.97
1610,982.89,-1562.9,831.3
1611,997.56,-1553.4,845.97
1612,1007.3,-1548.7,850.86
1613,982.89,-1577.2,836.19
1614,1007.3,-1562.9,855.75
1615,1007.3,-1562.9,855.75
1616,987.78,-1591.4,841.08
1617,1012.2,-1572.4,860.64
1618,1012.2,-1581.9,855.75
1619,987.78,-1605.7,845.97
1620,1026.9,-1581.9,870.42
1621,1007.3,-1596.2,855.75
1622,997.56,-1615.2,845.97
1623,1031.8,-1591.4,875.31
1624,1012.2,-1610.4,860.64
1625,1002.5,-1624.7,855.75
1626,1041.6,-1600.9,885.09
1627,1017.1,-1624.7,865.53
1628,1012.2,-1634.2,865.53
1629,1051.4,-1605.7,894.87
1630,1022,-1643.7,865.53
1631,1022,-1643.7,870.42
1632,1051.4,-1619.9,899.76
1633,1022,-1657.9,870.42
1634,1031.8,-1653.2,880.2
1635,1061.1,-1634.2,909.54
1636,1026.9,-1676.9,875.31
1637,1041.6,-1662.7,889.98
1638,1066,-1643.7,914.43
1639,1026.9,-1691.2,875.31
1640,1046.5,-1672.2,894.87
1641,1061.1,-1667.4,904.65
1642,1022,-1710.2,875.31
1643,1056.2,-1686.4,904.65
1644,1066,-1681.7,909.54
1645,1031.8,-1719.7,885.09
1646,1066,-1695.9,909.54
1647,1070.9,-1695.9,909.54
1648,1046.5,-1733.9,894.87
1649,1075.8,-1705.4,924.21
1650,1075.8,-1714.9,914.43
1651,1056.2,-1738.7,899.76
1652,1085.6,-1714.9,929.1
1653,1075.8,-1733.9,919.32
1654,1061.1,-1752.9,909.54
1655,1090.5,-1729.2,929.1
1656,1075.8,-1743.4,919.32
1657,1070.9,-1762.4,914.43
1658,1100.3,-1748.2,938.88
1659,1085.6,-1762.4,929.1
1660,1080.7,-1771.9,929.1
1661,1100.3,-1757.7,943.77
1662,1085.6,-1781.4,933.99
1663,1085.6,-1786.2,933.99
1664,1105.1,-1776.7,948.66
1665,1090.5,-1795.7,938.88
1666,1095.4,-1805.2,938.88
1667,1110,-1790.9,953.55
1668,1100.3,-1814.7,938.88
1669,1105.1,-1814.7,948.66
1670,1114.9,-1805.2,958.44
1671,1100.3,-1828.9,943.77
1672,1114.9,-1824.2,953.55
1673,1119.8,-1824.2,963.33
1674,1110,-1843.2,953.55
1675,1124.7,-1838.4,958.44
1676,1129.6,-1843.2,968.22
1677,1114.9,-1857.4,958.44
1678,1129.6,-1852.7,968.22
1679,1134.5,-1857.4,973.11
1680,1124.7,-1871.7,968.22
1681,1134.5,-1866.9,973.11
1682,1139.4,-1871.7,978
1683,1134.5,-1885.9,973.11
1684,1139.4,-1885.9,978
1685,1144.3,-1890.7,978
1686,1139.4,-1900.2,978
1687,1144.3,-1900.2,987.78
1688,1149.2,-1900.2,987.78
1689,1149.2,-1919.2,987.78
1690,1154,-1914.5,992.67
1691,1154,-1924,992.67
1692,1149.2,-1933.5,992.67
1693,1154,-1933.5,992.67
1694,1158.9,-1938.2,997.56
1695,1158.9,-1943,1002.5
1696,1163.8,-1947.7,1002.5
1697,1168.7,-1952.5,1007.3
1698,1168.7,-1957.2,1007.3
1699,1173.6,-1966.7,1007.3
1700,1178.5,-1966.7,1012.2
1701,1183.4,-1976.2,1017.1
1702,1183.4,-1981,1022
1703,1183.4,-1985.7,1022
1704,1183.4,-1990.5,1022
1705,1183.4,-2004.7,1022
1706,1188.3,-2000,1022
1707,1188.3,-2009.5,1026.9
1708,1198.1,-2019,1026.9
1709,1198.1,-2019,1031.8
1710,1198.1,-2028.5,1026.9
1711,1202.9,-2033.2,1036.7
1712,1202.9,-2033.2,1041.6
1713,1202.9,-2042.7,1041.6
1714,1207.8,-2047.5,1046.5
1715,1207.8,-2052.2,1046.5
1716,1207.8,-2057,1046.5
1717,1217.6,-2061.7,1051.4
1718,1217.6,-2071.2,1051.4
1719,1217.6,-2080.7,1051.4
1720,1227.4,-2076,1061.1
1721,1227.4,-2085.5,1061.1
1722,1227.4,-2090.2,1061.1
1723,1232.3,-2095,1066
1724,1232.3,-2104.5,1066
1725,1232.3,-2109.2,1066
1726,1242.1,-2114,1070.9
1727,1237.2,-2123.5,1070.9
1728,1242.1,-2128.2,1070.9
1729,1247,-2133,1080.7
1730,1242.1,-2142.5,1075.8
1731,1247,-2147.2,1080.7
1732,1251.8,-2152,1085.6
1733,1251.8,-2161.5,1085.6
1734,1256.7,-2166.2,1085.6
1735,1261.6,-2171,1090.5
1736,1256.7,-2180.5,1090.5
1737,1266.5,-2185.2,1095.4
1738,1271.4,-2185.2,1100.3
1739,1271.4,-2194.7,1095.4
1740,1276.3,-2199.5,1100.3
1741,1276.3,-2204.2,1105.1
1742,1271.4,-2213.7,1105.1
1743,1276.3,-2218.5,1105.1
1744,1281.2,-2223.2,1110
1745,1281.2,-2232.7,1114.9
